iteration,i,j,Omega_curr,B_before,B_after,ell_before_B,B_ij_before,B_ji_before,delta_ij,delta_ji,chosen_direction,chosen_delta,B_ij_after,B_ji_after,ell_after_B,ell_after_Omega,B_improved,Omega_improved,B_contribution,Omega_contribution
113,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.59422718]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.541805376432901,0.0,0.7553914555346319,0.000602454693673985,0.707341072760336,ji,0.707341072760336,0.0,0.707341072760336,4.53362248689533,4.53355478756302,True,True,-0.008182889537571292,-6.769933230987846e-05
114,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.48630751]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.53355478756302,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.53355478756302,4.53355478756302,True,True,0.0,0.0
115,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.48630751]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.53355478756302,1.493641721614943,0.0,1.5892215694725325,0.0,ij,1.5892215694725325,1.5892215694725325,0.0,4.532127756641037,4.532125716340765,True,True,-0.0014270309219828192,-2.0403002718438756e-06
116,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.46779519]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.532125716340765,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.532125716340765,4.532125716340765,True,True,0.0,0.0
117,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.46779519]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.532125716340765,1.6937437470977852,0.0,1.8382340542734064,0.0,ij,1.8382340542734064,1.8382340542734064,0.0,4.5257283503371015,4.525687071566775,True,True,-0.006397366003663585,-4.12787703263362e-05
118,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.38504149]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.525687071566775,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.525687071566775,4.525687071566775,True,True,0.0,0.0
119,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.38504149]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]",4.525687071566775,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.525687071566775,4.525687071566775,True,True,0.0,0.0
120,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.38504149]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.70734107]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.525687071566775,0.707341072760336,0.0,0.6624169048893295,0.000602454693673985,ij,0.6624169048893295,0.6624169048893295,0.0,4.518299983954462,4.518244871388966,True,True,-0.007387087612313437,-5.5112565496173715e-05
121,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.29070776]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.518244871388966,0.6624169048893295,0.0,0.6624169048893295,0.000602454693673985,ij,0.6624169048893295,0.6624169048893295,0.0,4.518244871388966,4.518244871388966,True,True,0.0,0.0
122,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.29070776]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.518244871388966,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.518244871388966,4.518244871388966,True,True,0.0,0.0
123,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.29070776]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.83823405]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.518244871388966,0.0,1.8382340542734064,0.0,1.9727233325497908,ji,1.9727233325497908,0.0,1.9727233325497908,4.512546433169822,4.512513712122299,True,True,-0.005698438219143398,-3.272104752305438e-05
124,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.21901335]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.512513712122299,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.512513712122299,4.512513712122299,True,True,0.0,0.0
125,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.21901335]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.512513712122299,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.512513712122299,4.512513712122299,True,True,0.0,0.0
126,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.21901335]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.512513712122299,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.512513712122299,4.512513712122299,True,True,0.0,0.0
127,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.21901335]]","[[ 0.         -0.00631214  2.00809647  1.58922157]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.512513712122299,0.0,1.5892215694725325,0.0,1.6803438384446845,ji,1.6803438384446845,0.0,1.6803438384446845,4.511160936368949,4.511159103059221,True,True,-0.0013527757533502438,-1.8333097280276434e-06
128,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.20218748]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.511159103059221,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.511159103059221,4.511159103059221,True,True,0.0,0.0
129,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.20218748]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97272333]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.511159103059221,0.0,1.9727233325497908,0.0,1.9730173815205005,ji,1.9730173815205005,0.0,1.9730173815205005,4.511159075429628,4.511159075429628,True,True,-2.762959283586497e-08,0.0
130,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.20218714]]","[[ 0.         -0.00631214  2.00809647  1.68034384]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]",4.511159075429628,1.6803438384446845,0.0,1.6803456945242168,0.0,ij,1.6803456945242168,1.6803456945242168,0.0,4.511159075429063,4.511159075429063,True,True,-5.648814749292796e-13,0.0
131,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.20218714]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.6624169 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.511159075429063,0.6624169048893295,0.0,0.620341290168029,0.000602454693673985,ij,0.620341290168029,0.620341290168029,0.0,4.504488044356657,4.504443141859229,True,True,-0.006671031072405853,-4.4902497428722654e-05
132,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.11943718]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.504443141859229,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.504443141859229,4.504443141859229,True,True,0.0,0.0
133,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.11943718]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  1.97301738]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.504443141859229,1.9730173815205005,0.0,2.0989789650989694,0.0,ij,2.0989789650989694,2.0989789650989694,0.0,4.499304542339946,4.499277954814526,True,True,-0.005138599519282749,-2.658752541950804e-05
134,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.499277954814526,4.499277954814526,True,True,0.0,0.0
135,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.499277954814526,4.499277954814526,True,True,0.0,0.0
136,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.499277954814526,4.499277954814526,True,True,0.0,0.0
137,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.499277954814526,4.499277954814526,True,True,0.0,0.0
138,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.499277954814526,4.499277954814526,True,True,0.0,0.0
139,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,0.0,2.0989789650989694,0.0,2.0989789650989694,ji,2.0989789650989694,0.0,2.0989789650989694,4.499277954814526,4.499277954814526,True,True,0.0,0.0
140,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.0565465 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.62034129]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.499277954814526,0.0,0.620341290168029,0.000602454693673985,0.5883634688358224,ji,0.5883634688358224,0.0,0.5883634688358224,4.49533202298799,4.49531637020252,True,True,-0.003945931826536686,-1.5652785469555397e-05
141,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.00874906]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.09897897]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.49531637020252,2.0989789650989694,0.0,2.19471082426592,0.0,ij,2.19471082426592,2.19471082426592,0.0,4.492293573444788,4.492284399149822,True,True,-0.0030227967577323156,-9.174294965497154e-06
142,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,0.0,2.19471082426592,0.0,2.19471082426592,ji,2.19471082426592,0.0,2.19471082426592,4.492284399149822,4.492284399149822,True,True,0.0,0.0
143,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.492284399149822,4.492284399149822,True,True,0.0,0.0
144,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,0.0,2.19471082426592,0.0,2.19471082426592,ji,2.19471082426592,0.0,2.19471082426592,4.492284399149822,4.492284399149822,True,True,0.0,0.0
145,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.492284399149822,4.492284399149822,True,True,0.0,0.0
146,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,0.0,2.19471082426592,0.0,2.19471082426592,ji,2.19471082426592,0.0,2.19471082426592,4.492284399149822,4.492284399149822,True,True,0.0,0.0
147,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.97242261]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.58836347]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.492284399149822,0.0,0.5883634688358224,0.000602454693673985,0.5640600566265461,ji,0.5640600566265461,0.0,0.5640600566265461,4.489973074954198,4.489967716213899,True,True,-0.002311324195623854,-5.358740299499232e-06
148,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.9448142 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.489967716213899,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.489967716213899,4.489967716213899,True,True,0.0,0.0
149,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.9448142 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.489967716213899,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.489967716213899,4.489967716213899,True,True,0.0,0.0
150,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.9448142 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.489967716213899,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.489967716213899,4.489967716213899,True,True,0.0,0.0
